"type","text","year_built","beds","baths","baths_full","baths_half","garage","lot_sqft","sqft","stories","lastSoldPrice","soldOn","listPrice","status"
"condos","Exquisite 2BR/2BA Condo in Vibrant Andersonville, renovated by Candea Development. Experience modern luxury in this fully renovated condo. The chef's kitchen is a culinary dream, featuring sleek white cabinetry, quartz countertops, a double oven, a contemporary range hood, a stylish tile backsplash, a spacious island and ideal for gatherings. The open-concept living, dining, and kitchen area offers the perfect setting for entertaining. Unwind in comfort with a cozy fireplace, beautifully integrated into a grey stone feature wall, adding a touch of elegance. The condo is bathed in natural light, thanks to large windows facing south and west. The primary suite is a sanctuary, boasting a luxurious Carrara marble bathroom with a double vanity, ample storage, and a rejuvenating steam shower. Step outside to the expansive deck accessible from the main hallway, providing a serene retreat or additional entertainment space. This remarkable home also includes exterior parking, in-unit laundry, built-in cabinets, and plentiful storage options. Located just steps from Andersonville's bustling dining, entertainment, and shopping scene. Transportation is convenient with the new Peterson Metra station slated to open at the end of May, the Berwyn Red Line station, Ravenswood Metra station, and CTA bus routes. This home is truly designed for comfort and convenience.",,"2","2","2",,,,"1345","3","442500","2021-01-14","535000","for_sale"
"multi_family","Looking for an investment property that is fully occupied? Great cash flow, long term, great tenants. Check out this 2 flat building with a Coach House. The 1st Flr unit has 2 beds/1 bath, 2nd Flr unit 3 bed/1 bath and the Coach House is a 3 bed 1 bath with unfinished basements in both buildings. Tenants are responsible for all the utilities. Schedule your showing today!","1915","8","3","3",,,,,,"15000","2010-05-14","239900","for_sale"
"condos","Trendy concrete loft style 1 bedroom in the historic Belmont-Sheffield Trust and Savings Bank. Bright, west-facing, and on the quiet side of the building this home features 11-foot ceilings, rich, dark engineered wood flooring, open kitchen with maple cabinets, shelving and stainless steel appliances. and great flexible living space. Building offers a new roof top deck to be finished in May with great views of the Skyline, Wrigley, and a bit of the lake. The Vic Lofts was fully renovated in 2005, Lofts at the Vic is a well maintained, pet friendly building with a classic historic lobby, 2 elevators, Butterfly security entry system, laundry room, bike room, personal storage locker (additional rental lockers available), and convenient trash chutes on each floor. Rental Parking options available available at next door garage. Perfect location close to everything, including the Belmont el stop (red/brown/purple lines), The Lakefront, Wrigleyville, Northalsted, and all of Lakeview's great shops, bars, restaurants and nightlife.","1928","1","1","1",,,,,"6","207500","2017-04-27","280000","for_sale"
"single_family","MULTIPLE OFFERS RECEIVED - HIGHEST AND BEST DUE MONDAY 9A - UNIQUE OPPORTUNITY - This charming, classic Chicago bungalow with a dormered 2nd level offers the flexibility either to be used as a 4Br/2Ba SFH, or the upstairs (currently 2Br/1Ba) can easily be converted to an in-law suite with its own private side entrance (1Br/1Ba with living room) with plumbing, drains, and electrical already roughed in for a 2nd kitchen - plus a clean, bright unfinished basement with high ceilings ready for your ideas. The main level is soaked in natural light from the front bay windows - a generous living room and full dining room lead to a pair of bedrooms as a full bath. The rear of the home was expanded and totally remodeled with an upgraded, eat-in kitchen, and small den area perfect for a home office set up. Upstairs you will currently find two more large bedrooms and another full bath, but at one time this was used as an in-law apartment, and can easily be converted back with minimal work to a 1Br/1Ba with kitchenette, perfect for relatives, frequent house guests, or even an Airbnb for rental income. The basement has 9ft ceilings and is ready to be finished off into an incredible family room, theater room, home gym, or even a 5th bedroom and 3rd full bathroom. Current owners added Eveready Flood Control for peace of mind. Out back is a newly upgraded Trex deck, manicured backyard, and two car garage. Prime Norwood Park East location on a quiet, tree lined street, but easy access to the Metra, 90/94, a s well Norwood Park and Edison Park dining and nightlife.","1926","4","2","2",,"2",,,"2","390000","2005-05-13","499900","for_sale"
"single_family","Bring your designer to this stunning oversize brick bungalow nestled just outside of the desirable South Shore, a unique opportunity to finish the nearly 3400sqft home and make it your own. The spacious, sun-filled living room with fireplace will catch your eye upon entry, and the completely remodeled kitchen will impress, with all new stainless Samsung appliances complemented with a sleek white granite countertop and stylish Studio 41 cabinets. There are five bedrooms and two full baths which are currently finished, with incredible potential to transform the second floor into a luxurious, private master suite with a huge spa bath, expanding the total square footage (and equity potential!) by finishing the 6th bedroom and 3rd full bath. Refinished original hardwood floors throughout most of the main level. All new windows New HVAC! New Plumbing New electric wiring rehabbing of existing rear porch to bring it to code PERMITS WERE PULLED AND PLANS ARE CITY-APPROVED! The seller's circumstances create a rare opportunity for savvy buyers to capitalize on this gem, reach out for a tour today!","1927","4","3","3",,"1","4164","3400","2","150000","2022-05-06","285000","for_sale"
"single_family","LARGE 2-story home with inviting front porch, spacious deck and large fenced backyard! 2+ car garage. Home is larger than it looks! Meticulously rehabbed, this home has been transformed with a unique floorplan that caters to modern living with LARGE PRIMARY SUITES on 1st and 2nd floor! As you step inside, you'll be greeted by the bright and open first floor with large pantry and island for the kitchen, spacious living room and dining room/sunroom - everything connected for perfect family gathering or entertaining space. Front staircase takes you upstairs to 2ND PRIMARY SUITE and 2 additional bedrooms, as well as downstairs to the family/playroom, 5th bedroom, 4th full bath, and laundry! Back staircase opens to a mudroom and takes you downstairs or out to the spacious deck, backyard and oversize garage. This home maximizes the living space, providing an ideal setting for you to move in without any additional work. Thanks to the 2-story design with a oversized windows with additional pictures windows, natural light floods whole house creating an inviting and comfortable atmosphere. Located in the highly sought-after Portage Park/Kilbourn Park area, this property offers easy access to commute via Metra at Addison, 90/94, parks, restaurants, and stores. This is an exceptional opportunity to own a move-in-ready home in a prime location. LOWER LEVEL HAS LOWER CEILING HEIGHTS IN SOME AREAS UNDER 6 FEET (UNDER DUCT WORK), WHILE FLOORS 1 AND 2 HAVE 9 FEET+ CEILINGS!","1916","4","4","4",,"2","4138",,"2","380000","2017-03-13","499000","for_sale"
"single_family","Fantastic opportunity to add value to this jumbo brick bungalow. This home offers a large family room with a wall of bay windows, formal dining room, eat-in kitchen, spacious bedrooms and a full basement. Prime location. Sold as-is. No survey. Cash or renovation loan only.","1923","3","2","1","1",,"6625","1314","2",,,"119900","for_sale"
"single_family","A home like this does not come along every day. Welcome to the heart of Edgewater Glen and this absolutely stunning home situated on an '80 x 125 lot (10, 000SF). Lovingly cared for by the same family for 25 years, this home has been updated and upgraded over the years to an exceptional level. The Entry features an original tiled floor, stone steps, with prairie style stained glass windows and front door. The Living Room is graciously sized, anchored by a wood-burning fireplace, and the tandem Sunroom is spacious and bright. The large formal Dining Room is perfect for entertaining. The luxe Kitchen features updated stone counters and backsplash, custom Shaker cabinets, island, and adjoining sun-soaked breakfast nook. Upstairs, the 2nd floor has a landing that could fit a grand piano, plus 4 large Bedrooms and a tandem Sleeping Porch. A Primary Suite with unobstructed southern exposure and ample closets overlooks the yard. The Primary Bath has heated floors, gorgeous stone finishes, a walk-in shower with multiple heads, and large vanity. On the top level of the home is a large home office that provides flexible options depending upon your needs. The lower level has great light, high ceilings, a full bath, large organized laundry area and plenty of space to spread out. But wait until you get outside. A beautiful blue-stone patio provides room for custom stone planters, a dining area, lounge area, and basketball court. The adjoining 40' lot provides 5000SF of green space with mature trees and landscaping. This yard has hosted so many amazing moments over the years, from weddings, to camps, to informal groups of neighbors. Less than a mile to the beach and lakefront path, 3 blocks to the L, 2 blocks to Whole Foods. Great restaurants, shops, theater and more abound. PARTIAL LIST OF IMPROVEMENTS AVAILABLE UNDER ADDITIONAL DOCS.",,"5","4","4",,"2","10000","4000","2","528000","2006-10-26","1895000","for_sale"
"single_family","Architecturally significant limestone row house in Chicago's prestigious Gold Coast. With 4 stories of elegant entertaining and living space, a 2-car heated garage, a basement, and private yard, this 6 bedroom, 4.1 bath home has original interior details, wood-burning fireplaces, a grand staircase, and oak floors. Best of all, it has a 2BR/1BA coach house with kitchen. In the Ogden Elementary School district, close to Latin and Parker, with the beach, shopping, and nightlife steps away, this home has it all.","1880","6","5","4","1","2","2860","4140",,,,"1975000","for_sale"
"multi_family","Located in hotter than hot Garfield Park, this is a building that will not last long! This all brick multi unit is a great building in great condition with an expansive floor plan and finished basement! Each unit features hardwood floors throughout, formal living room with formal dining room and three bedrooms, hard to find a two unit with three bedrooms and formal dining room in each unit, these units are huge! Kitchens and bathrooms are in good shape, this is a turn key, rent ready building. The basement is finished with an additional bedroom and bathroom, can duplex the first floor down to create a large owners unit or keep the unit as-is and collect additional cash flow! There is a 2 car garage and a fenced yard as well. The location is ideal, steps from Garfield Park, blocks from 290, close to blue line and much more! Building with these features, this size will not last long!","1918","7","3","3",,"2","3049",,,"81000","2013-02-27","225000","for_sale"
"condos","Welcome to your urban oasis in the heart of the city at the Edgewater Condos. This stunning property offers a unique blend of contemporary living and breathtaking skyline views, all from the comfort of your own balcony. Step inside this spacious 1-bedroom, 1-bathroom condo, and immediately feel a sense of tranquility and sophistication. The open layout seamlessly connects the living, dining, and kitchen areas, providing an ideal space for both relaxation and entertainment.","1963","1","1","1",,"1",,"850","25","124000","2015-04-29","159000","for_sale"
"multi_family","EXQUISITE NEW CONSTRUCTION 3 Unit Building in Chicago's sought after Bronzeville area!! Great Investment Property for Owner Occupied or rent all 3 units. Each unit features 3 Bedrooms, 2 Bathrooms with 1734SF of luxury living space. Quality and attention to detail show throughout this building, along with the luxurious result of a top developer and design team. Functional open floor plan, coupled with timeless finishes and Distinctive oversized front windows fill the interior w/natural light. Flawless Kitchen, featuring Gorgeous Custom Marfa Cabinetry, Quartz Countertops, Stainless Steel Appliances, Custom Backsplash and Elegant Designer Lighting throughout. Show Stopping Intimate Primary Suite with Walk in Closet and incredible Shower waiting to spoil you. Additional upgrades include Custom Millwork, Solid 2 Panel Doors, Moen Kitchen and Bath Fixtures, Zellige Tile and Marble Floors - in Bathrooms, In-Unit Washer/Dryer and a 3 Car Garage. Prominent Bronzeville location, close proximity to Greenline Train, Mariano's, Lakefront and just minutes from the Loop. Schedule your showing today!","2023","9","6","6",,"3","3900",,,,,"1150000","for_sale"
"condos","Do you love vintage, but not so vintage where you feel like you entered a time machine? Well, buckle up because we're about to take you on a tour of the freshest, most fabulous property in Lincoln Park - 601 W. Belden Unit 1A! Step inside and feel like you're walking on clouds with brand-new real wood, oak flooring. No more creaky, ancient boards reminding you of yesteryears! You even have a wood-burning fireplace that for now is decorative, but will be functioning in the future (inquire for details). The bathroom spaces have been renovated to perfection, ensuring your moments of relaxation and refreshment are always top-notch. And let's not forget the kitchen-so crisp with quartz, Kohler faucet, new range, and newer appliances, even Gordon Ramsay gave it a nod. Now let's acknowledge the elephant in the room: we don't have a garage or outdoor parking space, but we do have bike storage. However, we're proud to offer permitted street parking that's hassle-free, just steps away from your front door, making your daily commute a breeze and eliminating the need to circle the block like a scavenger hunt. Plus, you're just a hop, skip, and jump away from Lincoln Elementary, earning you major brownie points with the kiddos (and their future college applications). But wait, there's more! Walk to Target, the train, the lake, the conservatory, the park, the zoo...basically, if it exists, you can walk to it from here. Need an organic salad fix? Sweetgreen is practically your neighbor! The main level is so spacious with its own primary suite, it's like having your own personal kingdom. Fit a king-size bed, a nursery, and still have room for a walk-in closet that would make Marie Kondo proud. The eat-in kitchen is where family meals become legendary, creating memories (and maybe a few food fights) for years to come. Outdoor space? Right off the kitchen and head to the common roof for the air and water show and other festivities. But wait, there's more (again)! Head downstairs and behold the gas fireplace-your new best friend on chilly Chicago nights. Need some privacy? No problem! With two separate living spaces, you can enjoy your favorite book without interruption, while someone else dominates the gaming realm. Oh, and that downstairs bedroom? It has a den, perfect for toy storage, WFH, or turning into your personal escape pod. The possibilities are endless, just like your imagination. Storage? We've got you covered with ample space inside the unit, complete with newer laundry machines because, let's face it, laundry day needs to be as painless as possible. And don't forget the stand-up bath - it's like a mini spa retreat without the hefty price tag. So, what are you waiting for? This needle in a haystack won't last long! Schedule a viewing today and start living your best Lincoln Park life! WalkScore 92 | TransitScore 75| BikeScore 92| 19-minute Lyft, 27-minute L ride, or a 28-minute cycle to The Loop | 3 Divvy stations 1 block away | 0.6 mi to the Red Line CTA | The 8/22/36/37/74 bus lines are within 0.4 mi or closer.","1891","2","3","2","1",,,,"4","358500","2003-05-05","600000","for_sale"
